Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_336.jpg;0;1;0;4.546822;136.4018;107.6332;1.496434;134.8822;-0.001226704
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_386.jpg;0;1;0;4.570948;136.2731;107.7635;1.494344;134.8554;-0.001283712
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_436.jpg;0;1;0;4.606332;136.0789;107.9605;1.49972;134.8195;-0.001327432
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_487.jpg;0;1;0;4.630024;135.9487;108.0927;1.499562;134.7918;-0.001234339
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_536.jpg;0;1;0;4.665508;135.7522;108.2924;1.501969;134.7534;-0.001334533
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_586.jpg;0;1;0;4.689061;135.6204;108.4264;1.502718;134.7267;-0.001333946
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_636.jpg;0;1;0;4.724274;135.4217;108.6288;1.502205;134.6856;-0.001254571
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_686.jpg;0;1;0;4.747838;135.2885;108.7647;1.500625;134.6587;-0.001349959
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_736.jpg;0;1;0;4.782548;135.0875;108.9699;1.506164;134.6221;-0.001383858
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_787.jpg;0;1;0;4.805621;134.9528;109.1075;1.508043;134.5987;-0.001835342
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_836.jpg;0;1;0;4.840802;134.7496;109.3153;1.506356;134.5647;-0.001401687
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_886.jpg;0;1;0;4.863745;134.6134;109.4548;1.510006;134.5419;-0.001428699
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_936.jpg;0;1;0;4.898272;134.408;109.6653;1.510113;134.5045;-0.00180417
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_29_986.jpg;0;1;0;4.921759;134.2704;109.8065;1.503558;134.4802;-0.001422023
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_036.jpg;0;1;0;4.955898;134.0629;110.0197;1.501361;134.4446;-0.001439529
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_086.jpg;0;1;0;4.978577;133.9238;110.1627;1.504449;134.4212;-0.001443749
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_136.jpg;0;1;0;5.011675;133.7141;110.3785;1.51236;134.3849;-0.001476262
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_186.jpg;0;1;0;5.010729;133.5743;110.5226;1.521701;134.3599;-0.001429988
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_236.jpg;0;1;0;5.03253;133.3665;110.7369;1.403178;134.3137;-0.0009830417
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_286.jpg;0;1;0;5.009501;133.2276;110.8804;1.353019;134.2905;-0.001439917
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_336.jpg;0;1;0;5.014029;133.0191;111.0959;1.297828;134.2532;-0.001141948
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_386.jpg;0;1;0;5.016773;132.88;111.2398;1.276057;134.2269;-0.0009672719
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_436.jpg;0;1;0;4.994708;132.6712;111.456;1.262221;134.1791;-0.001215135
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_486.jpg;0;1;0;5.01427;132.5319;111.6003;1.266429;134.1572;-0.001245186
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_536.jpg;0;1;0;5.004553;132.3227;111.8174;1.291719;134.1368;-0.0016624
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_586.jpg;0;1;0;4.996299;132.1835;111.9619;1.307006;134.0953;-0.001356199
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_636.jpg;0;1;0;5.008231;131.9743;112.1793;1.3523;134.0672;-0.001512134
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_686.jpg;0;1;0;5.004533;131.8349;112.3245;1.387493;134.0499;-0.001687551
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_736.jpg;0;1;0;5.016339;131.6261;112.5421;1.437346;134.0043;-0.001520462
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_786.jpg;0;1;0;5.008625;131.4868;112.6874;1.476914;133.9833;-0.001611126
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_836.jpg;0;1;0;5.021086;131.2786;112.9049;1.488582;133.9509;-0.004206735
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_886.jpg;0;1;0;5.028935;131.1406;113.0492;1.44461;133.9316;-0.001554522
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_936.jpg;-1.470105;1;0;5.013693;130.9335;113.2664;1.404975;133.8575;-0.001083231
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_30_986.jpg;-3.72204;1;0;5.014604;130.7958;113.4119;1.388553;133.6957;-0.0005151902
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_036.jpg;-3.001952;1;0;5.003752;130.5901;113.6316;1.383362;133.277;-0.0006575974
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_086.jpg;-0.784353;1;0;4.994959;130.4536;113.778;1.379141;133.0287;-0.001351969
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_136.jpg;0;1;0;5.008482;130.2482;113.9985;1.397471;132.8671;-0.003044929
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_186.jpg;0;1;0;5.004957;130.1114;114.1458;1.41643;132.8256;-0.003736401
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_237.jpg;0;1;0;5.016621;129.9067;114.3667;1.445162;132.7819;-0.003750167
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_286.jpg;0;1;0;5.008533;129.7701;114.5143;1.472456;132.7711;-0.003707989
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_336.jpg;0;1;0;5.021529;129.5656;114.7358;1.511976;132.7537;-0.003204634
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_387.jpg;0;1;0;5.016946;129.4299;114.8831;1.493625;132.7399;359.9942
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_436.jpg;0;1;0;4.976154;129.2273;115.1034;1.420364;132.7162;-0.001885284
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_486.jpg;0;1;0;5.013334;129.0921;115.2508;1.389022;132.6973;-0.001521765
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_536.jpg;0;1;0;5.008314;128.8891;115.4724;1.363332;132.6716;-0.001537228
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_587.jpg;-1.500615;1;0;5.003903;128.7538;115.6205;1.35823;132.6346;-0.001696017
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_636.jpg;-3.761911;1;0;5.015121;128.5521;115.8433;1.355221;132.3605;-0.00073776
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_686.jpg;-6.00516;1;0;5.008559;128.4182;115.993;1.366087;132.0336;-0.0005428341
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_736.jpg;-3.780989;1;0;5.021645;128.2189;116.2185;1.386472;131.437;-0.001138307
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_786.jpg;-1.50885;1;0;5.016707;128.0861;116.3696;1.409174;131.1271;-0.002979397
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_835.jpg;0;1;0;5.017544;127.8874;116.5962;1.447661;130.9053;-0.005193241
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_886.jpg;0;1;0;5.023436;127.755;116.7475;1.476206;130.8546;359.9941
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_936.jpg;0;1;0;5.0144;127.5566;116.9748;1.523848;130.8395;359.9933
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_31_985.jpg;-1.516636;1;0;5.009759;127.4253;117.1259;1.474704;130.811;-0.004872712
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_036.jpg;-3.724695;1;0;5.008428;127.2305;117.3525;1.400195;130.5992;-0.003883269
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_086.jpg;-5.997736;1;0;5.009645;127.1011;117.5051;1.374563;130.2943;-0.003437161
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_136.jpg;-5.200878;1;0;5.018746;126.909;117.7358;1.346249;129.6354;359.9679
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_186.jpg;-2.953262;1;0;5.027658;126.7818;117.8904;1.334079;129.2395;359.9307
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_236.jpg;-3.721144;1;0;5.014566;126.5918;118.1234;1.328686;128.7819;359.8571
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_287.jpg;-5.926639;1;0;5.017673;126.4664;118.2795;1.308298;128.402;359.8052
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_336.jpg;-8.166965;1;0;5.011296;126.282;118.5146;1.195189;127.6313;359.7437
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_385.jpg;-5.86814;1;0;5.009222;126.1603;118.674;1.141002;126.9352;359.6813
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_436.jpg;-3.658729;1;0;4.979143;125.9841;118.9093;0.9229543;125.8207;359.6164
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_485.jpg;-1.408235;1;0;5.001974;125.8673;119.0697;0.8168748;125.4847;359.5292
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_536.jpg;0;1;0;5.011689;125.6925;119.3116;0.6859969;125.2411;359.4064
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_587.jpg;0;1;0;5.011824;125.5762;119.4732;0.6075947;125.1815;359.3488
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_636.jpg;0;1;0;5.011823;125.402;119.7161;0.5080317;125.1539;359.2956
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_686.jpg;0;1;0;5.011617;125.2859;119.8787;0.4667926;125.1547;359.2704
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_737.jpg;0;1;0;5.011172;125.1117;120.1236;0.4478827;125.16;359.2504
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_785.jpg;0;1;0;5.006241;124.9955;120.287;0.4556544;125.165;359.2555
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_836.jpg;0;1;0;5.016627;124.821;120.5326;0.4884823;125.1791;359.2932
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_886.jpg;0;1;0;5.014847;124.7045;120.6967;0.5343748;125.1898;359.3264
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_936.jpg;0;1;0;5.007931;124.5294;120.9434;0.6302139;125.2015;359.3965
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_32_986.jpg;0;1;0;5.002748;124.4125;121.1081;0.7121561;125.2068;359.4513
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_037.jpg;0;1;0;5.01403;124.2371;121.3548;0.8388941;125.2675;359.5519
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_086.jpg;0;1;0;5.003701;124.1198;121.5197;0.9437163;125.2828;359.626
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_136.jpg;0;1;0;5.015208;123.9437;121.7667;1.098632;125.3373;359.7497
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_187.jpg;0;1;0;5.004996;123.826;121.9316;1.214852;125.3605;359.8368
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_236.jpg;-2.229841;1;0;5.016545;123.6498;122.1788;1.381145;125.3278;359.9663
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_286.jpg;-4.488164;1;0;5.006658;123.5336;122.3447;1.491376;125.1375;-0.001338824
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_336.jpg;-2.255759;1;0;5.011794;123.3627;122.5919;1.485184;124.7067;-0.001306019
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_387.jpg;0;1;0;5.063951;123.2505;122.7552;1.3948;124.4842;0.0006338212
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_436.jpg;0;1;0;5.001919;123.0817;123.0021;1.324487;124.3307;-0.001839413
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_486.jpg;-2.242394;1;0;5.012315;122.9693;123.1675;1.291337;124.2352;-0.002058624
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_536.jpg;-4.452794;1;0;5.010158;122.8019;123.417;1.264128;123.8999;-0.001911344
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_587.jpg;-3.764923;1;0;5.008275;122.6912;123.5841;1.258886;123.5634;-0.00211875
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_637.jpg;-1.518747;1;0;5.022417;122.5257;123.8351;1.262376;123.1904;-0.004375131
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_687.jpg;0;1;0;5.01607;122.4153;124.003;1.277883;123.0459;-0.004743679
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_737.jpg;-1.49229;1;0;5.018339;122.2502;124.255;1.311046;122.9392;359.9941
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_785.jpg;-3.697605;1;0;5.025354;122.1408;124.4235;1.338382;122.8005;359.9921
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_836.jpg;-4.438487;1;0;5.014432;121.9785;124.6778;1.383738;122.3683;359.9618
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_886.jpg;-2.159868;1;0;5.01801;121.8711;124.8478;1.415597;122.0724;359.9324
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_936.jpg;0;1;0;5.001176;121.7094;125.1023;1.435394;121.8114;359.9454
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_33_987.jpg;0;1;0;4.991707;121.6026;125.2715;1.428545;121.7266;359.9588
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_34_036.jpg;0;1;0;5.008329;121.4422;125.5265;1.44522;121.72;359.9714
